record_id,operation_date,depot,shift,operator_id,machine_id,throughput_barrels,temperature_c,maintenance_flag,voltage_count,incident_type
MO-20260826-NAI-N,26/08/2026,Nairobi,Night,OP-N01,NBI-P03,495.6,17.2,1,221,missed_maintenance
MO-20261215-ELD-N,15/12/2026,Eldoret,Night,OP-E01,ELD-P01,955.0,20.9,0,218,none
MO-20260502-NAI-N,02/05/2026,Nairobi,Night,OP-N02,NBI-P03,588.5,22.7,1,219,missed_maintenance
MO-20261211-KIS-N,11/12/2026,Kisumu,Night,OP-K01,KSM-P01,929.9,27.1,0,213,none
MO-20261120-KIS-D,20/11/2026,Kisumu,Day,OP-K01,KSM-P02,999.8,24.4,0,221,none
MO-20260811-NAI-D,11/08/2026,Nairobi,Day,OP-N04,NBI-P03,591.0,20.4,1,232,missed_maintenance
MO-20260910-KIS-D,10/09/2026,Kisumu,Day,OP-K01,KSM-P01,989.9,21.2,0,227,none
MO-20260927-KIS-D,27/09/2026,Kisumu,Day,OP-K02,KSM-P02,926.5,23.5,0,236,none
MO-20261204-ELD-D,04/12/2026,Eldoret,Day,OP-E01,ELD-P02,1018.1,17.5,0,220,none
MO-20260118-MOM-N,18/01/2026,Mombasa,Night,OP-M03,MBA-P03,961.9,32.6,0,216,none
MO-20261025-ELD-D,25/10/2026,Eldoret,Day,OP-E01,ELD-P01,1028.2,16.4,0,227,none
MO-20260126-NAI-N,26/01/2026,Nairobi,Night,OP-N01,NBI-P01,1044.5,28.2,0,212,none
MO-20260117-NAI-D,17/01/2026,Nairobi,Day,OP-N04,NBI-P02,1096.6,28.9,0,218,none
MO-20260513-MOM-N,13/05/2026,Mombasa,Night,OP-M04,MBA-P03,1020.9,31.6,0,210,none
MO-20260119-MOM-D,19/01/2026,Mombasa,Day,OP-M01,MBA-P02,1126.1,33.2,0,218,none
MO-20260418-KIS-N,18/04/2026,Kisumu,Night,OP-K02,KSM-P02,967.8,30.8,0,213,none
MO-20260511-KIS-N,11/05/2026,Kisumu,Night,OP-K02,KSM-P02,804.3,26.6,0,218,none
MO-20260415-NAI-D,15/04/2026,Nairobi,Day,OP-N03,NBI-P03,394.7,28.8,1,224,brief_equipment_fault
MO-20260922-KIS-D,22/09/2026,Kisumu,Day,OP-K01,KSM-P01,962.3,21.3,0,219,none
MO-20260225-KIS-N,25/02/2026,Kisumu,Night,OP-K02,KSM-P01,1142.8,27.6,0,219,none
MO-20261103-ELD-D,03/11/2026,Eldoret,Day,OP-E01,ELD-P01,1017.8,15.9,0,222,none
MO-20261014-MOM-N,14/10/2026,Mombasa,Night,OP-M02,MBA-P02,1069.9,27.8,0,227,none
MO-20260714-MOM-N,14/07/2026,Mombasa,Night,OP-M03,MBA-P02,957.3,27.2,0,220,none
MO-20260208-ELD-D,08/02/2026,Eldoret,Day,OP-E03,ELD-P01,1044.7,25.6,0,226,none
MO-20260925-NAI-N,25/09/2026,Nairobi,Night,OP-N02,NBI-P03,512.3,22.5,1,216,missed_maintenance
MO-20260802-NAI-D,02/08/2026,Nairobi,Day,OP-N01,NBI-P04,1017.1,21.4,0,230,none
MO-20260918-NAI-D,18/09/2026,Nairobi,Day,OP-N05,NBI-P03,670.6,17.2,1,233,missed_maintenance
MO-20260619-KIS-D,19/06/2026,Kisumu,Day,OP-K01,KSM-P02,1026.4,26.3,0,236,none
MO-20260923-ELD-D,23/09/2026,Eldoret,Day,OP-E03,ELD-P03,943.6,13.1,0,227,none
MO-20261112-MOM-D,12/11/2026,Mombasa,Day,OP-M01,MBA-P03,1024.1,29.8,0,214,none
MO-20260904-KIS-N,04/09/2026,Kisumu,Night,OP-K02,KSM-P02,946.0,21.9,0,224,none
MO-20260207-ELD-D,07/02/2026,Eldoret,Day,OP-E03,ELD-P03,909.7,20.4,0,208,none
MO-20261213-ELD-D,13/12/2026,Eldoret,Day,OP-E02,ELD-P03,1053.4,19.5,0,226,none
MO-20260822-MOM-D,22/08/2026,Mombasa,Day,OP-M04,MBA-P02,935.3,24.3,0,231,none
MO-20260509-NAI-D,09/05/2026,Nairobi,Day,OP-N05,NBI-P03,642.9,24.1,1,225,missed_maintenance
MO-20260423-ELD-N,23/04/2026,Eldoret,Night,OP-E03,ELD-P02,1050.7,22.7,0,226,none
MO-20260123-ELD-N,23/01/2026,Eldoret,Night,OP-E02,ELD-P02,935.7,18.7,0,224,none
MO-20260518-MOM-N,18/05/2026,Mombasa,Night,OP-M04,MBA-P02,971.9,32.6,0,222,none
MO-20260417-KIS-N,17/04/2026,Kisumu,Night,OP-K01,KSM-P03,856.4,32.9,0,209,none
MO-20261219-ELD-D,19/12/2026,Eldoret,Day,OP-E03,ELD-P03,979.2,19.9,0,227,none
MO-20260914-KIS-D,14/09/2026,Kisumu,Day,OP-K02,KSM-P02,943.6,22.0,0,216,none
MO-20260323-MOM-D,23/03/2026,Mombasa,Day,OP-M01,MBA-P03,1127.0,33.2,0,224,none
MO-20260609-NAI-D,09/06/2026,Nairobi,Day,OP-N02,NBI-P03,693.2,26.0,1,228,missed_maintenance
MO-20261222-NAI-D,22/12/2026,Nairobi,Day,OP-N04,NBI-P03,675.5,23.2,1,230,missed_maintenance
MO-20260828-NAI-D,28/08/2026,Nairobi,Day,OP-N04,NBI-P03,620.3,18.4,1,223,missed_maintenance
MO-20261108-KIS-D,08/11/2026,Kisumu,Day,OP-K02,KSM-P03,1070.7,30.0,0,221,none
MO-20261211-MOM-N,11/12/2026,Mombasa,Night,OP-M02,MBA-P02,932.7,30.0,0,224,none
MO-20260410-KIS-N,10/04/2026,Kisumu,Night,OP-K01,KSM-P03,991.1,29.2,0,232,none
MO-20260622-MOM-D,22/06/2026,Mombasa,Day,OP-M04,MBA-P03,1153.4,32.4,0,218,none
MO-20260210-MOM-N,10/02/2026,Mombasa,Night,OP-M01,MBA-P01,1092.2,32.2,0,220,none
MO-20260722-ELD-N,22/07/2026,Eldoret,Night,OP-E01,ELD-P03,823.8,13.1,0,224,none
MO-20260317-NAI-D,17/03/2026,Nairobi,Day,OP-N01,NBI-P03,708.6,,1,209,missed_maintenance
MO-20260713-MOM-D,13/07/2026,Mombasa,Day,OP-M02,MBA-P01,1060.1,26.8,0,223,none
MO-20261020-NAI-N,20/10/2026,Nairobi,Night,OP-N04,NBI-P03,623.6,19.8,1,220,missed_maintenance
MO-20260204-NAI-D,04/02/2026,Nairobi,Day,OP-N04,NBI-P04,1115.4,28.2,0,221,none
MO-20260423-NAI-D,23/04/2026,Nairobi,Day,OP-N04,NBI-P03,714.7,26.8,1,226,missed_maintenance
MO-20261122-MOM-D,22/11/2026,Mombasa,Day,OP-M02,MBA-P01,952.8,26.5,0,228,none
MO-20260724-NAI-D,24/07/2026,Nairobi,Day,OP-N03,NBI-P03,563.4,25.2,1,219,missed_maintenance
MO-20260616-MOM-N,16/06/2026,Mombasa,Night,OP-M02,MBA-P01,941.6,28.6,0,225,none
MO-20260424-MOM-N,24/04/2026,Mombasa,Night,OP-M03,MBA-P02,969.1,32.6,0,221,none
MO-20260130-MOM-N,30/01/2026,Mombasa,Night,OP-M04,MBA-P02,923.7,34.8,0,225,none
MO-20260408-NAI-N,08/04/2026,Nairobi,Night,OP-N03,NBI-P03,632.4,26.8,1,213,missed_maintenance
MO-20260203-MOM-D,03/02/2026,Mombasa,Day,OP-M04,MBA-P03,1026.1,32.3,0,226,none
MO-20260127-MOM-D,27/01/2026,Mombasa,Day,OP-M03,MBA-P02,1037.8,33.3,0,224,none
MO-20261214-KIS-N,14/12/2026,Kisumu,Night,,KSM-P02,895.2,29.9,0,220,none
MO-20261008-KIS-N,08/10/2026,Kisumu,Night,OP-K03,KSM-P01,934.4,21.7,0,214,none
MO-20261129-KIS-D,29/11/2026,Kisumu,Day,OP-K02,KSM-P02,1038.5,26.8,0,226,none
MO-20260901-KIS-D,01/09/2026,Kisumu,Day,OP-K02,KSM-P01,463.7,27.8,0,234,brief_equipment_fault
MO-20260503-ELD-N,03/05/2026,Eldoret,Night,OP-E02,ELD-P01,896.6,20.7,0,216,none
MO-20261004-NAI-N,04/10/2026,Nairobi,Night,OP-N05,NBI-P03,319.5,18.3,1,214,brief_equipment_fault
MO-20260505-KIS-N,05/05/2026,Kisumu,Night,OP-K02,KSM-P01,952.4,28.2,0,230,none
MO-20260917-KIS-N,17/09/2026,Kisumu,Night,OP-K01,KSM-P01,826.3,21.9,0,211,none
MO-20261011-KIS-D,11/10/2026,Kisumu,Day,OP-K03,KSM-P03,940.8,23.9,0,212,none
MO-20260402-MOM-D,02/04/2026,Mombasa,Day,OP-M01,MBA-P02,1049.4,37.0,0,228,none
MO-20261124-MOM-D,24/11/2026,Mombasa,Day,OP-M02,MBA-P01,1088.4,29.2,0,217,none
MO-20260919-KIS-N,19/09/2026,Kisumu,Night,OP-K02,KSM-P01,906.0,22.2,0,220,none
MO-20260426-ELD-N,26/04/2026,Eldoret,Night,OP-E01,ELD-P03,1059.5,19.4,0,218,none
MO-20261002-KIS-D,02/10/2026,Kisumu,Day,OP-K01,KSM-P01,1108.6,21.9,0,229,none
MO-20260525-MOM-N,25/05/2026,Mombasa,Night,OP-M01,MBA-P03,1039.6,31.3,0,212,none
MO-20261127-NAI-N,27/11/2026,Nairobi,Night,OP-N05,NBI-P03,542.8,21.2,1,216,missed_maintenance
MO-20260714-KIS-D,14/07/2026,Kisumu,Day,OP-K02,KSM-P01,980.3,24.0,0,219,none
MO-20260207-NAI-D,07/02/2026,Nairobi,Day,OP-N02,NBI-P03,606.9,25.1,1,220,missed_maintenance
MO-20260204-ELD-D,04/02/2026,Eldoret,Day,OP-E02,ELD-P03,1007.0,20.6,0,222,none
MO-20260913-KIS-D,13/09/2026,Kisumu,Day,OP-K02,KSM-P01,990.6,23.5,0,206,none
MO-20260514-MOM-N,14/05/2026,Mombasa,Night,OP-M02,MBA-P03,1085.8,32.2,0,236,none
MO-20260721-MOM-N,21/07/2026,Mombasa,Night,OP-M03,MBA-P01,939.5,29.1,0,216,none
MO-20261017-MOM-N,17/10/2026,Mombasa,Night,OP-M04,MBA-P03,854.2,25.5,0,220,none
MO-20261231-KIS-N,31/12/2026,Kisumu,Night,OP-K03,KSM-P03,1012.4,29.8,0,212,none
MO-20260313-KIS-D,13/03/2026,Kisumu,Day,OP-K02,KSM-P01,1069.9,29.5,0,225,none
MO-20260930-KIS-N,30/09/2026,Kisumu,Night,OP-K01,KSM-P03,873.4,21.6,0,221,none
MO-20260805-KIS-N,05/08/2026,Kisumu,Night,OP-K03,KSM-P03,926.9,25.1,0,228,none
MO-20260903-NAI-D,03/09/2026,Nairobi,Day,OP-N03,NBI-P03,619.1,18.9,1,227,missed_maintenance
MO-20260316-NAI-N,16/03/2026,Nairobi,Night,OP-N03,NBI-P03,650.8,,1,219,missed_maintenance
MO-20260822-NAI-D,22/08/2026,Nairobi,Day,OP-N04,NBI-P03,598.3,20.3,1,221,missed_maintenance
MO-20260118-MOM-D,18/01/2026,Mombasa,Day,OP-M03,MBA-P01,1060.9,33.4,0,221,none
MO-20260501-ELD-N,01/05/2026,Eldoret,Night,OP-E03,ELD-P02,1009.6,22.8,0,218,none
MO-20261016-NAI-D,16/10/2026,Nairobi,Day,OP-N01,NBI-P03,678.8,22.6,1,220,missed_maintenance
MO-20260318-NAI-D,18/03/2026,Nairobi,Day,OP-N02,NBI-P04,1177.9,,0,234,none
MO-20260316-NAI-D,16/03/2026,Nairobi,Day,OP-N01,NBI-P03,624.4,,1,224,missed_maintenance
MO-20260504-KIS-D,04/05/2026,Kisumu,Day,OP-K01,KSM-P02,1010.5,33.3,0,230,none
MO-20260212-ELD-N,12/02/2026,Eldoret,Night,OP-E02,ELD-P02,905.1,22.4,0,232,none
MO-20260305-NAI-D,05/03/2026,Nairobi,Day,OP-N05,NBI-P03,600.1,27.9,1,220,missed_maintenance
MO-20260528-MOM-N,28/05/2026,Mombasa,Night,OP-M01,MBA-P02,1022.6,33.4,0,232,none
MO-20261108-KIS-N,08/11/2026,Kisumu,Night,OP-K03,KSM-P02,864.8,21.7,0,228,none
MO-20260409-ELD-N,09/04/2026,Eldoret,Night,OP-E01,ELD-P03,1017.5,24.3,0,221,none
MO-20260409-MOM-D,09/04/2026,Mombasa,Day,OP-M02,MBA-P02,1005.5,36.0,0,214,none
MO-20260402-NAI-N,02/04/2026,Nairobi,Night,OP-N03,NBI-P03,639.0,26.3,1,223,missed_maintenance
MO-20260128-MOM-D,28/01/2026,Mombasa,Day,OP-M02,MBA-P03,1090.9,36.3,0,228,none
MO-20261218-MOM-N,18/12/2026,Mombasa,Night,OP-M04,MBA-P02,953.1,28.4,0,218,none
MO-20260422-NAI-N,22/04/2026,Nairobi,Night,OP-N02,NBI-P03,684.6,28.6,1,222,missed_maintenance
MO-20260317-ELD-D,17/03/2026,Eldoret,Day,OP-E01,ELD-P03,991.9,22.2,0,220,none
MO-20261208-MOM-D,08/12/2026,Mombasa,Day,OP-M04,MBA-P03,1087.1,30.5,0,228,none
MO-20261031-NAI-D,31/10/2026,Nairobi,Day,OP-N02,NBI-P03,644.9,21.0,1,229,missed_maintenance
MO-20260525-KIS-N,25/05/2026,Kisumu,Night,OP-K01,KSM-P02,1054.8,28.4,0,213,none
MO-20260817-KIS-N,17/08/2026,Kisumu,Night,OP-K02,KSM-P03,869.0,21.5,0,216,none
MO-20260821-KIS-D,21/08/2026,Kisumu,Day,OP-K03,KSM-P03,1023.8,22.5,0,223,none
MO-20260902-NAI-D,02/09/2026,Nairobi,Day,OP-N05,NBI-P01,969.0,21.5,0,222,none
MO-20260205-ELD-D,05/02/2026,Eldoret,Day,OP-E02,ELD-P02,1045.8,23.1,0,216,none
MO-20261207-MOM-N,07/12/2026,Mombasa,Night,OP-M01,MBA-P01,983.2,30.6,0,207,none
MO-20260720-KIS-D,20/07/2026,Kisumu,Day,OP-K03,KSM-P02,983.4,23.0,0,223,none
MO-20261113-ELD-D,13/11/2026,Eldoret,Day,OP-E02,ELD-P02,1004.3,16.2,0,230,none
MO-20260206-ELD-D,06/02/2026,Eldoret,Day,OP-E01,ELD-P03,1033.3,22.0,0,229,none
MO-20260115-MOM-D,15/01/2026,Mombasa,Day,OP-M03,MBA-P02,1018.0,36.7,0,227,none
MO-20261020-MOM-N,20/10/2026,Mombasa,Night,OP-M02,MBA-P02,968.8,27.0,0,216,none
MO-20260804-MOM-N,04/08/2026,Mombasa,Night,OP-M01,MBA-P03,972.4,24.9,0,218,none
MO-20260527-MOM-N,27/05/2026,Mombasa,Night,OP-M04,MBA-P01,935.6,33.0,0,227,none
MO-20261223-MOM-D,23/12/2026,Mombasa,Day,OP-M02,MBA-P02,1074.3,32.5,0,224,none
MO-20261216-KIS-N,16/12/2026,Kisumu,Night,OP-K01,KSM-P01,933.2,27.7,0,217,none
MO-20260717-KIS-D,17/07/2026,Kisumu,Day,OP-K03,KSM-P01,911.7,21.9,0,225,none
MO-20261117-ELD-D,17/11/2026,Eldoret,Day,OP-E02,ELD-P03,993.5,16.1,0,229,none
MO-20260521-KIS-N,21/05/2026,Kisumu,Night,OP-K01,KSM-P03,959.4,30.6,0,220,none
MO-20260804-KIS-N,04/08/2026,Kisumu,Night,OP-K01,KSM-P03,969.8,24.5,0,225,none
MO-20261205-ELD-D,05/12/2026,Eldoret,Day,OP-E02,ELD-P02,949.5,16.8,0,219,none
MO-20260429-ELD-D,29/04/2026,Eldoret,Day,OP-E01,ELD-P01,964.0,24.0,0,227,none
MO-20260909-NAI-N,09/09/2026,Nairobi,Night,OP-N03,NBI-P03,502.1,20.2,1,215,missed_maintenance
MO-20260613-MOM-D,13/06/2026,Mombasa,Day,OP-M04,MBA-P02,1116.8,32.1,0,211,none
MO-20260424-ELD-D,24/04/2026,Eldoret,Day,OP-E03,ELD-P03,1003.7,20.3,0,230,none
MO-20260601-MOM-D,01/06/2026,Mombasa,Day,OP-M03,MBA-P03,1080.4,33.0,0,218,none
MO-20261102-KIS-N,02/11/2026,Kisumu,Night,OP-K03,KSM-P03,916.3,25.6,0,218,none
MO-20260724-MOM-D,24/07/2026,Mombasa,Day,OP-M02,MBA-P03,1048.0,30.0,0,226,none
MO-20260307-NAI-N,07/03/2026,Nairobi,Night,OP-N05,NBI-P03,545.4,27.5,1,221,missed_maintenance
MO-20261011-MOM-N,11/10/2026,Mombasa,Night,OP-M03,MBA-P01,939.5,26.1,0,222,none
MO-20261015-KIS-N,15/10/2026,Kisumu,Night,OP-K01,KSM-P03,875.1,24.2,0,214,none
MO-20260221-KIS-D,21/02/2026,Kisumu,Day,OP-K03,KSM-P02,1135.4,31.3,0,223,none
MO-20260203-NAI-N,03/02/2026,Nairobi,Night,OP-N02,NBI-P03,654.5,28.3,1,224,missed_maintenance
MO-20260722-ELD-D,22/07/2026,Eldoret,Day,OP-E02,ELD-P01,998.8,14.2,0,222,none
MO-20260325-KIS-D,25/03/2026,Kisumu,Day,OP-K01,KSM-P01,1186.8,30.1,0,233,none
MO-20261029-KIS-N,29/10/2026,Kisumu,Night,,KSM-P03,969.2,26.5,0,220,none
MO-20260704-ELD-N,04/07/2026,Eldoret,Night,OP-E01,ELD-P02,966.6,15.9,0,224,none
MO-20261013-ELD-N,13/10/2026,Eldoret,Night,OP-E02,ELD-P03,921.8,15.1,0,221,none
MO-20260317-KIS-D,17/03/2026,Kisumu,Day,OP-K02,KSM-P02,1102.6,30.5,0,230,none
MO-20260724-KIS-N,24/07/2026,Kisumu,Night,OP-K01,KSM-P01,930.2,21.9,0,222,none
MO-20260320-MOM-D,20/03/2026,Mombasa,Day,OP-M03,MBA-P03,1137.8,34.7,0,208,none
MO-20260916-MOM-D,16/09/2026,Mombasa,Day,OP-M03,MBA-P01,980.8,27.1,0,218,none
MO-20261125-KIS-N,25/11/2026,Kisumu,Night,OP-K02,KSM-P01,880.0,30.7,0,216,none
MO-20260830-MOM-N,30/08/2026,Mombasa,Night,OP-M03,MBA-P03,969.1,25.7,0,213,none
MO-20261019-ELD-N,19/10/2026,Eldoret,Night,OP-E02,ELD-P02,862.6,13.6,0,216,none
MO-20260322-MOM-D,22/03/2026,Mombasa,Day,OP-M04,MBA-P02,1130.5,39.4,0,215,none
MO-20260123-NAI-N,23/01/2026,Nairobi,Night,OP-N01,NBI-P03,1014.8,29.7,0,222,none
MO-20260127-KIS-N,27/01/2026,Kisumu,Night,OP-K03,KSM-P01,978.5,29.3,0,218,none
MO-20260518-NAI-D,18/05/2026,Nairobi,Day,OP-N05,NBI-P03,649.5,28.4,1,218,missed_maintenance
MO-20260516-NAI-N,16/05/2026,Nairobi,Night,OP-N04,NBI-P03,565.2,26.1,1,218,missed_maintenance
MO-20260530-KIS-N,30/05/2026,Kisumu,Night,OP-K02,KSM-P01,964.0,28.2,0,217,none
MO-20260603-ELD-N,03/06/2026,Eldoret,Night,OP-E02,ELD-P02,951.2,19.4,0,223,none
MO-20260127-NAI-N,27/01/2026,Nairobi,Night,OP-N04,NBI-P01,1048.1,26.1,0,217,none
MO-20260401-KIS-D,01/04/2026,Kisumu,Day,OP-K02,KSM-P02,1068.1,32.1,0,229,none
MO-20261218-NAI-D,18/12/2026,Nairobi,Day,OP-N03,NBI-P03,584.9,22.2,1,214,missed_maintenance
MO-20260624-MOM-D,24/06/2026,Mombasa,Day,OP-M04,MBA-P03,986.5,26.2,0,214,none
MO-20261218-ELD-D,18/12/2026,Eldoret,Day,,ELD-P02,1005.6,18.8,0,226,none
MO-20260825-MOM-D,25/08/2026,Mombasa,Day,OP-M03,MBA-P01,998.4,24.2,0,224,none
MO-20260608-KIS-N,08/06/2026,Kisumu,Night,OP-K01,KSM-P01,1037.2,27.5,0,226,none
MO-20260418-KIS-D,18/04/2026,Kisumu,Day,OP-K01,KSM-P02,1167.1,31.0,0,221,none
MO-20261208-NAI-D,08/12/2026,Nairobi,Day,OP-N02,NBI-P02,1066.9,23.8,0,231,none
MO-20260131-ELD-N,31/01/2026,Eldoret,Night,OP-E02,ELD-P02,1017.3,24.4,0,221,none
MO-20260624-NAI-D,24/06/2026,Nairobi,Day,OP-N01,NBI-P03,653.0,21.6,1,219,missed_maintenance
MO-20261128-MOM-N,28/11/2026,Mombasa,Night,OP-M01,MBA-P01,1078.2,29.1,0,223,none
MO-20260130-KIS-N,30/01/2026,Kisumu,Night,OP-K01,KSM-P01,982.2,30.4,0,225,none
MO-20260730-ELD-N,30/07/2026,Eldoret,Night,OP-E02,ELD-P03,885.6,16.7,0,220,none
MO-20260226-NAI-D,26/02/2026,Nairobi,Day,OP-N04,NBI-P03,632.9,27.6,1,230,missed_maintenance
MO-20260106-NAI-D,06/01/2026,Nairobi,Day,OP-N02,NBI-P03,1141.5,23.1,0,224,none
MO-20260226-KIS-N,26/02/2026,Kisumu,Night,OP-K03,KSM-P03,935.3,33.5,0,226,none
MO-20261119-NAI-D,19/11/2026,Nairobi,Day,OP-N04,NBI-P01,1057.0,20.6,0,237,none
MO-20260523-MOM-D,23/05/2026,Mombasa,Day,OP-M04,MBA-P01,1071.1,31.9,0,217,none
MO-20260606-NAI-D,06/06/2026,Nairobi,Day,OP-N05,NBI-P01,954.9,28.7,0,222,none
MO-20261210-MOM-D,10/12/2026,Mombasa,Day,OP-M03,MBA-P03,990.0,29.9,0,230,none
MO-20260515-KIS-D,15/05/2026,Kisumu,Day,OP-K01,KSM-P01,1081.3,29.7,0,222,none
MO-20260727-MOM-N,27/07/2026,Mombasa,Night,OP-M03,MBA-P02,1086.3,28.9,0,208,none
MO-20260926-MOM-N,26/09/2026,Mombasa,Night,OP-M02,MBA-P01,892.9,24.9,0,229,none
MO-20261031-MOM-D,31/10/2026,Mombasa,Day,OP-M01,MBA-P02,601.2,28.5,0,228,operator_blunder
MO-20260220-MOM-D,20/02/2026,Mombasa,Day,OP-M03,MBA-P02,1071.4,34.1,0,226,none
MO-20260405-KIS-N,05/04/2026,Kisumu,Night,OP-K01,KSM-P02,1061.1,33.9,0,215,none
MO-20261024-ELD-N,24/10/2026,Eldoret,Night,OP-E02,ELD-P03,729.7,13.6,0,216,none
MO-20260105-ELD-N,05/01/2026,Eldoret,Night,OP-E01,ELD-P03,869.2,20.8,0,217,none
MO-20260715-KIS-N,15/07/2026,Kisumu,Night,OP-K01,KSM-P03,890.0,22.5,0,227,none
MO-20260713-KIS-D,13/07/2026,Kisumu,Day,OP-K03,KSM-P01,1005.3,24.3,0,218,none
MO-20260310-ELD-N,10/03/2026,Eldoret,Night,OP-E01,ELD-P03,885.6,26.6,0,226,none
MO-20261212-MOM-D,12/12/2026,Mombasa,Day,OP-M02,MBA-P02,1011.4,27.8,0,226,none
MO-20260407-ELD-D,07/04/2026,Eldoret,Day,OP-E02,ELD-P02,1001.9,25.0,0,226,none
MO-20260730-MOM-N,30/07/2026,Mombasa,Night,OP-M04,MBA-P02,813.0,30.0,0,216,none
MO-20260823-NAI-N,23/08/2026,Nairobi,Night,OP-N05,NBI-P02,952.3,17.5,0,210,none
MO-20260710-KIS-N,10/07/2026,Kisumu,Night,OP-K02,KSM-P01,989.2,26.3,0,227,none
MO-20261010-MOM-N,10/10/2026,Mombasa,Night,OP-M03,MBA-P03,1080.6,29.1,0,213,none
MO-20260320-NAI-D,20/03/2026,Nairobi,Day,OP-N02,NBI-P03,578.9,,1,215,missed_maintenance
MO-20260108-NAI-N,08/01/2026,Nairobi,Night,OP-N04,NBI-P03,1063.5,27.8,0,218,none
MO-20260407-KIS-D,07/04/2026,Kisumu,Day,OP-K01,KSM-P01,990.8,28.4,0,226,none
MO-20261105-ELD-D,05/11/2026,Eldoret,Day,OP-E02,ELD-P03,971.8,17.8,0,215,none
MO-20260220-KIS-N,20/02/2026,Kisumu,Night,OP-K02,KSM-P01,876.0,29.3,0,214,none
MO-20260704-NAI-D,04/07/2026,Nairobi,Day,OP-N03,NBI-P03,609.6,20.8,1,223,missed_maintenance
MO-20260316-ELD-N,16/03/2026,Eldoret,Night,OP-E03,ELD-P02,941.6,23.8,0,228,none
MO-20261201-MOM-D,01/12/2026,Mombasa,Day,OP-M02,MBA-P03,979.5,29.5,0,215,none
MO-20260907-ELD-D,07/09/2026,Eldoret,Day,OP-E02,ELD-P03,958.0,14.2,0,219,none
MO-20260929-NAI-N,29/09/2026,Nairobi,Night,OP-N04,NBI-P03,613.7,18.7,1,224,missed_maintenance
MO-20260710-MOM-N,10/07/2026,Mombasa,Night,OP-M01,MBA-P01,946.6,28.5,0,209,none
MO-20260129-ELD-D,29/01/2026,Eldoret,Day,OP-E02,ELD-P03,1035.9,25.0,0,224,none
MO-20261106-MOM-N,06/11/2026,Mombasa,Night,OP-M01,MBA-P02,1010.6,27.4,0,216,none
MO-20260817-KIS-D,17/08/2026,Kisumu,Day,OP-K02,KSM-P03,990.1,23.5,0,224,none
MO-20260430-MOM-D,30/04/2026,Mombasa,Day,OP-M02,MBA-P02,1078.2,34.1,0,232,none
MO-20260912-KIS-D,12/09/2026,Kisumu,Day,OP-K02,KSM-P03,1002.8,20.8,0,212,none
MO-20261219-MOM-N,19/12/2026,Mombasa,Night,OP-M01,MBA-P02,1012.6,31.9,0,226,none
MO-20260528-ELD-D,28/05/2026,Eldoret,Day,OP-E02,ELD-P02,915.8,18.7,0,211,none
MO-20260602-NAI-D,02/06/2026,Nairobi,Day,OP-N04,NBI-P03,582.5,25.6,1,235,missed_maintenance
MO-20260114-NAI-N,14/01/2026,Nairobi,Night,OP-N02,NBI-P01,1161.1,26.4,0,203,none
MO-20260506-MOM-N,06/05/2026,Mombasa,Night,OP-M01,MBA-P02,1059.8,32.8,0,222,none
MO-20260710-ELD-N,10/07/2026,Eldoret,Night,OP-E03,ELD-P03,909.0,18.5,0,215,none
MO-20260824-KIS-N,24/08/2026,Kisumu,Night,OP-K02,KSM-P02,922.2,22.1,0,213,none
MO-20261205-MOM-D,05/12/2026,Mombasa,Day,OP-M02,MBA-P03,981.0,29.1,0,240,none
MO-20260706-KIS-D,06/07/2026,Kisumu,Day,OP-K01,KSM-P01,974.1,27.5,0,221,none
MO-20260612-MOM-N,12/06/2026,Mombasa,Night,OP-M01,MBA-P03,989.1,33.2,0,224,none
MO-20260820-KIS-N,20/08/2026,Kisumu,Night,OP-K03,KSM-P01,864.1,20.9,0,223,none
MO-20260322-KIS-N,22/03/2026,Kisumu,Night,OP-K03,KSM-P02,967.5,31.7,0,217,none
MO-20260917-KIS-D,17/09/2026,Kisumu,Day,OP-K03,KSM-P02,930.8,22.5,0,214,none
MO-20260117-KIS-N,17/01/2026,Kisumu,Night,OP-K01,KSM-P01,991.0,30.4,0,217,none
MO-20260202-KIS-D,02/02/2026,Kisumu,Day,OP-K03,KSM-P02,1007.4,33.1,0,220,none
MO-20261219-KIS-D,19/12/2026,Kisumu,Day,OP-K03,KSM-P02,924.5,25.6,0,230,none
MO-20260407-NAI-N,07/04/2026,Nairobi,Night,OP-N03,NBI-P03,559.6,26.8,1,218,missed_maintenance
MO-20260920-ELD-D,20/09/2026,Eldoret,Day,OP-E03,ELD-P01,959.8,12.7,0,235,none
MO-20260407-MOM-D,07/04/2026,Mombasa,Day,OP-M01,MBA-P01,1184.0,32.5,0,225,none
MO-20261015-NAI-N,15/10/2026,Nairobi,Night,OP-N05,NBI-P03,619.0,18.6,1,226,missed_maintenance
MO-20261224-NAI-D,24/12/2026,Nairobi,Day,OP-N04,NBI-P03,552.6,25.6,1,217,missed_maintenance
MO-20261210-ELD-D,10/12/2026,Eldoret,Day,OP-E02,ELD-P01,968.4,15.9,0,224,none
MO-20260818-MOM-D,18/08/2026,Mombasa,Day,OP-M01,MBA-P01,1040.7,28.5,0,220,none
MO-20260319-KIS-N,19/03/2026,Kisumu,Night,OP-K01,KSM-P02,1063.5,32.7,0,225,none
MO-20261013-ELD-D,13/10/2026,Eldoret,Day,OP-E03,ELD-P02,1010.1,18.0,0,218,none
